acceptance_rate,adaptive_policy,average_selected_k,device_type,draft_forward_calls,draft_k,draft_model,draft_overhead_ms,draft_tokens_accepted,draft_tokens_proposed,draft_tokens_rejected,dtype,error,exact_output_match_with_baseline,expected_entropy_level,generated_tokens,gpu_max_memory_allocated_bytes,gpu_memory_allocated_bytes,gpu_memory_allocated_mb,gpu_memory_reserved_bytes,gpu_memory_reserved_mb,gpu_name,latency_ms,max_selected_k,min_selected_k,mode,model_pair,output_length,prompt_id,prompt_type,repetition,schedule_type,slowdown_flag,speedup_vs_baseline,static_draft_k,temperature,time_to_first_token_ms,tokens_per_second,total_latency_ms,validation_level,verifier_calls_per_output_token,verifier_forward_calls,verifier_model,wasted_draft_tokens
0.1,,,cuda,40,8,meta-llama/Llama-3.2-1B,587.1772739999415,4,40,5,torch.bfloat16,,,low,9,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,737.1940339999128,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,9,json_001,structured_json,0,static,False,6.174309607883329,8,0.7,,12.208454741782493,737.1940339999128,gpu_llama_full_static,0.5555555555555556,5,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3724.820518999877,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_001,structured_json,1,static,False,,,0.7,30.654566999828603,34.36407186523132,3724.820518999877,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.4444444444444444,,,cuda,9,1,meta-llama/Llama-3.2-1B,135.2327299996432,4,9,5,torch.bfloat16,,,low,9,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,401.99849800001175,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,9,json_001,structured_json,1,static,False,9.265757303898603,1,0.7,,22.388143350724004,401.99849800001175,gpu_llama_full_static,1.0,9,meta-llama/Llama-3.1-8B,
0.3333333333333333,,,cuda,12,2,meta-llama/Llama-3.2-1B,179.55892700047116,4,12,5,torch.bfloat16,,,low,9,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,357.2661200000766,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,9,json_001,structured_json,1,static,False,10.425899100085612,2,0.7,,25.19130557355416,357.2661200000766,gpu_llama_full_static,0.6666666666666666,6,meta-llama/Llama-3.1-8B,
0.2,,,cuda,20,4,meta-llama/Llama-3.2-1B,296.3082880003185,4,20,5,torch.bfloat16,,,low,9,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,446.50137000007817,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,9,json_001,structured_json,1,static,False,8.342237603882884,4,0.7,,20.156713068984367,446.50137000007817,gpu_llama_full_static,0.5555555555555556,5,meta-llama/Llama-3.1-8B,
0.1,,,cuda,40,8,meta-llama/Llama-3.2-1B,593.1426290012496,4,40,5,torch.bfloat16,,,low,9,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,744.4061260000581,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,9,json_001,structured_json,1,static,False,5.00374780499803,8,0.7,,12.090174550765717,744.4061260000581,gpu_llama_full_static,0.5555555555555556,5,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3704.0984309999203,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,False,,,0.0,30.22566499998902,34.55631711316225,3704.0984309999203,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9765625,,,cuda,128,1,meta-llama/Llama-3.2-1B,2063.866195999026,125,128,3,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,5821.475620000001,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,True,0.6362817046376155,1,0.0,,21.987552358760883,5821.475620000001,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9689922480620154,,,cuda,129,2,meta-llama/Llama-3.2-1B,1908.7578309990931,125,129,3,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3820.1205809998555,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,True,0.9696286681166572,2,0.0,,33.506795737452364,3820.1205809998555,gpu_llama_full_static,0.5078125,65,meta-llama/Llama-3.1-8B,
0.9541984732824428,,,cuda,131,4,meta-llama/Llama-3.2-1B,1935.2264889982962,125,131,3,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2913.3911080000416,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,False,1.2714044540153335,4,0.0,,43.93505549204078,2913.3911080000416,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.8992805755395683,,,cuda,139,8,meta-llama/Llama-3.2-1B,2047.6688449978155,125,139,3,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2588.852635999956,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,False,1.4307876699861657,8,0.0,,49.44275244564449,2588.852635999956,gpu_llama_full_static,0.140625,18,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3697.2781530000702,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,False,,,0.0,29.772252000157096,34.620062300732606,3697.2781530000702,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9765625,,,cuda,128,1,meta-llama/Llama-3.2-1B,1899.523277999151,125,128,3,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,5642.96057699994,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.6552018399826772,1,0.0,,22.683128519754916,5642.96057699994,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9689922480620154,,,cuda,129,2,meta-llama/Llama-3.2-1B,1906.0082180005793,125,129,3,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3820.076836999988,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.9678543942335058,2,0.0,,33.507179426401784,3820.076836999988,gpu_llama_full_static,0.5078125,65,meta-llama/Llama-3.1-8B,
0.9541984732824428,,,cuda,131,4,meta-llama/Llama-3.2-1B,1927.856499999507,125,131,3,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2904.945079999834,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,False,1.2727532022740622,4,0.0,,44.062795156184954,2904.945079999834,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.8992805755395683,,,cuda,139,8,meta-llama/Llama-3.2-1B,2053.3046940001896,125,139,3,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2596.2235460001466,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,False,1.424098536775177,8,0.0,,49.30238006553877,2596.2235460001466,gpu_llama_full_static,0.140625,18,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3724.323616999982,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,False,,,0.3,30.271073999983855,34.368656745008266,3724.323616999982,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9765625,,,cuda,128,1,meta-llama/Llama-3.2-1B,1899.5559600009528,125,128,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,5644.368819000192,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,True,0.6598299537874077,1,0.3,,22.67746919179408,5644.368819000192,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9689922480620154,,,cuda,129,2,meta-llama/Llama-3.2-1B,1907.4723060004999,125,129,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3820.3017999999247,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,True,0.9748768060680586,2,0.3,,33.5052063164231,3820.3017999999247,gpu_llama_full_static,0.5078125,65,meta-llama/Llama-3.1-8B,
0.9541984732824428,,,cuda,131,4,meta-llama/Llama-3.2-1B,1933.640702000048,125,131,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2911.6296459999376,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,False,1.2791199671003974,4,0.3,,43.96163508495982,2911.6296459999376,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.8992805755395683,,,cuda,139,8,meta-llama/Llama-3.2-1B,2048.7256279986923,125,139,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2590.0846199999705,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,False,1.4379158071677303,8,0.3,,49.41923480476922,2590.0846199999705,gpu_llama_full_static,0.140625,18,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,73,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2128.5044989999733,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,73,json_002,structured_json,1,static,False,,,0.3,30.496580999852085,34.2963804090136,2128.5044989999733,gpu_llama_full_static,1.0,73,meta-llama/Llama-3.1-8B,
0.9765625,,,cuda,128,1,meta-llama/Llama-3.2-1B,1899.1685880002933,125,128,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,5640.409343999863,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.37736702589932186,1,0.3,,22.693388403833392,5640.409343999863,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9689922480620154,,,cuda,129,2,meta-llama/Llama-3.2-1B,1909.5927449993724,125,129,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3823.577360999934,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.5566788109769881,2,0.3,,33.476503262516886,3823.577360999934,gpu_llama_full_static,0.5078125,65,meta-llama/Llama-3.1-8B,
0.9541984732824428,,,cuda,131,4,meta-llama/Llama-3.2-1B,1932.838702999561,125,131,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2909.5140970000557,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.7315669998624972,4,0.3,,43.993600213856446,2909.5140970000557,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.8992805755395683,,,cuda,139,8,meta-llama/Llama-3.2-1B,2045.7040540009075,125,139,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2586.816322000004,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.8228278447517735,8,0.3,,49.481673248851486,2586.816322000004,gpu_llama_full_static,0.140625,18,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,85,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2476.5731580000647,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,85,json_002,structured_json,0,static,False,,,0.7,29.944573999955537,34.32161885685663,2476.5731580000647,gpu_llama_full_static,1.0,85,meta-llama/Llama-3.1-8B,
0.9765625,,,cuda,128,1,meta-llama/Llama-3.2-1B,1898.4921300007045,125,128,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,5637.605596999947,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,True,0.43929521414516365,1,0.7,,22.7046744930357,5637.605596999947,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9689922480620154,,,cuda,129,2,meta-llama/Llama-3.2-1B,1904.2966500001057,125,129,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3812.5965799999904,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,True,0.6495765041052602,2,0.7,,33.57292000718322,3812.5965799999904,gpu_llama_full_static,0.5078125,65,meta-llama/Llama-3.1-8B,
0.9541984732824428,,,cuda,131,4,meta-llama/Llama-3.2-1B,1933.43942599995,125,131,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2912.1831969998766,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,True,0.8504180508119901,4,0.7,,43.95327880878691,2912.1831969998766,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.8992805755395683,,,cuda,139,8,meta-llama/Llama-3.2-1B,2048.825375000206,125,139,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2591.49038999999,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,0,static,True,0.955655929713895,8,0.7,,49.39242703500842,2591.49038999999,gpu_llama_full_static,0.140625,18,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,39,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,1141.2712250000823,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,39,json_002,structured_json,1,static,False,,,0.7,30.695623000156047,34.172420320154124,1141.2712250000823,gpu_llama_full_static,1.0,39,meta-llama/Llama-3.1-8B,
0.9765625,,,cuda,128,1,meta-llama/Llama-3.2-1B,1897.9647989999648,125,128,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,5641.607936000128,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.2022953806692987,1,0.7,,22.688567063160963,5641.607936000128,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9689922480620154,,,cuda,129,2,meta-llama/Llama-3.2-1B,1910.4299829989486,125,129,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3823.804214999882,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.2984648692323588,2,0.7,,33.47451720929806,3823.804214999882,gpu_llama_full_static,0.5078125,65,meta-llama/Llama-3.1-8B,
0.9541984732824428,,,cuda,131,4,meta-llama/Llama-3.2-1B,1930.619004000846,125,131,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2908.4813219999432,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.39239420805883535,4,0.7,,44.00922193716687,2908.4813219999432,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.8992805755395683,,,cuda,139,8,meta-llama/Llama-3.2-1B,2041.210103998992,125,139,3,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2579.9277669998446,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_002,structured_json,1,static,True,0.44236557302038254,8,0.7,,49.613792152347386,2579.9277669998446,gpu_llama_full_static,0.140625,18,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3695.815376999917,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,False,,,0.0,30.354465999835156,34.633764661670995,3695.815376999917,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.859375,,,cuda,128,1,meta-llama/Llama-3.2-1B,2319.539413000939,110,128,18,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,6087.647495000056,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,True,0.6071007528007144,1,0.0,,21.026184598423242,6087.647495000056,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9921875,,,cuda,128,2,meta-llama/Llama-3.2-1B,1901.610085001721,127,128,1,torch.bfloat16,,False,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3789.739232999864,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,True,0.9752162747288554,2,0.0,,33.775410953190665,3789.739232999864,gpu_llama_full_static,0.5,64,meta-llama/Llama-3.1-8B,
0.9769230769230769,,,cuda,130,4,meta-llama/Llama-3.2-1B,1915.662217001227,127,130,1,torch.bfloat16,,False,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2892.5512780001554,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,False,1.2777009020061765,4,0.0,,44.251592348086675,2892.5512780001554,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.9477611940298507,,,cuda,134,8,meta-llama/Llama-3.2-1B,1963.4862789980616,127,134,1,torch.bfloat16,,False,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2471.2505889999647,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,False,1.4955243282290906,8,0.0,,51.79563762968994,2471.2505889999647,gpu_llama_full_static,0.1328125,17,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3703.323161000071,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,1,static,False,,,0.0,30.073278000145365,34.56355128495834,3703.323161000071,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.859375,,,cuda,128,1,meta-llama/Llama-3.2-1B,1895.458626000618,110,128,18,torch.bfloat16,,True,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,5626.371470999857,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,1,static,True,0.6582080795923625,1,0.0,,22.75000871516456,5626.371470999857,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9921875,,,cuda,128,2,meta-llama/Llama-3.2-1B,1890.2881779997642,127,128,1,torch.bfloat16,,False,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3769.576489999963,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,1,static,True,0.9824241982685189,2,0.0,,33.956069160438034,3769.576489999963,gpu_llama_full_static,0.5,64,meta-llama/Llama-3.1-8B,
0.9769230769230769,,,cuda,130,4,meta-llama/Llama-3.2-1B,1919.8025580005833,127,130,1,torch.bfloat16,,False,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2896.58806500006,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,1,static,False,1.2785121936211508,4,0.0,,44.18992177266924,2896.58806500006,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.9477611940298507,,,cuda,134,8,meta-llama/Llama-3.2-1B,1976.9413110007008,127,134,1,torch.bfloat16,,False,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2488.276166000105,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,1,static,False,1.488308738235093,8,0.0,,51.441235401840274,2488.276166000105,gpu_llama_full_static,0.1328125,17,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3722.305919000064,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,False,,,0.3,29.106162000061886,34.38728647923303,3722.305919000064,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.859375,,,cuda,128,1,meta-llama/Llama-3.2-1B,1898.9460300015253,110,128,18,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,5632.267646999935,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,True,0.6608893881282036,1,0.3,,22.726192720649568,5632.267646999935,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9921875,,,cuda,128,2,meta-llama/Llama-3.2-1B,1883.8849119990755,127,128,1,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3753.490092999982,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,True,0.9916919524956055,2,0.3,,34.10159526961635,3753.490092999982,gpu_llama_full_static,0.5,64,meta-llama/Llama-3.1-8B,
0.9769230769230769,,,cuda,130,4,meta-llama/Llama-3.2-1B,1918.8047970003481,127,130,1,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2894.5497049999176,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,False,1.2859706339021635,4,0.3,,44.2210405918746,2894.5497049999176,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.9477611940298507,,,cuda,134,8,meta-llama/Llama-3.2-1B,1967.240400999799,127,134,1,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2477.920665000056,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,False,1.5021893039501246,8,0.3,,51.656213940972606,2477.920665000056,gpu_llama_full_static,0.1328125,17,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,9,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,268.96022099981565,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,9,json_003,structured_json,1,static,False,,,0.3,30.8574809998845,33.462197370837856,268.96022099981565,gpu_llama_full_static,1.0,9,meta-llama/Llama-3.1-8B,
0.859375,,,cuda,128,1,meta-llama/Llama-3.2-1B,1889.5660850021159,110,128,18,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,5608.807291999938,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,1,static,True,0.04795319343266512,1,0.3,,22.821251174482573,5608.807291999938,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
0.9921875,,,cuda,128,2,meta-llama/Llama-3.2-1B,1884.7928319989933,127,128,1,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3755.0833949999287,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,1,static,True,0.0716256318988678,2,0.3,,34.087125780066046,3755.0833949999287,gpu_llama_full_static,0.5,64,meta-llama/Llama-3.1-8B,
0.9769230769230769,,,cuda,130,4,meta-llama/Llama-3.2-1B,1915.1305030025014,127,130,1,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2888.372180000033,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,1,static,True,0.09311827016690508,4,0.3,,44.31561863332949,2888.372180000033,gpu_llama_full_static,0.2578125,33,meta-llama/Llama-3.1-8B,
0.9477611940298507,,,cuda,134,8,meta-llama/Llama-3.2-1B,1967.9693410012078,127,134,1,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,2475.5179750000025,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,1,static,True,0.10864805819065619,8,0.3,,51.70635046590598,2475.5179750000025,gpu_llama_full_static,0.1328125,17,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18632638976,18566756352,18566.756352,19117637632,19117.637632,NVIDIA GH200 480GB,3694.88826099996,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,json_003,structured_json,0,static,False,,,0.7,30.35840300003656,34.642454915634964,3694.88826099996,gpu_llama_full_static,1.0,128,meta-llama/Llama-3.1-8B,
